timestamp,source,log_message,target_label,session_length
2025-03-12 04:56:00,ModernCRM,User 6734 has gained unauthorized admin access,Security Alert,101
2025-06-04 09:59:00,BillingSystem,Backup completed successfully.,System Notification,133
2025-04-10 06:35:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-47727d10-5693-482b-8a10-ae94798bfa8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2909820",HTTP Status,13
2025-09-27 03:49:00,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" RCODE  200 len: 119 time: 0.0008659",HTTP Status,101
2025-01-02 21:33:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-2a800172-ad24-4031-9a51-d3495146717f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5 HTTP/1.1"" status: 200 len: 1572 time: 0.1838732",HTTP Status,294
2025-01-10 12:27:00,AnalyticsEngine,Email provider faced a delivery challenge,Error,246
2025-09-06 12:18:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" HTTP status code -  202 len: 733 time: 0.6686139",HTTP Status,122
2025-11-05 22:16:00,AnalyticsEngine,Fatal system failure occurred in central application,Critical Error,156
2025-04-25 03:54:00,ModernHR,"nova.metadata.wsgi.server [req-91801364-8068-4e06-88b0-2075c365d41a - - - - -] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" Return code: 200 len: 124 time: 0.2300491",HTTP Status,127
2025-01-06 21:58:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-bafa2157-685a-4091-b1e9-eb8635e92273 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600479",HTTP Status,55
2025-06-16 14:41:00,ModernHR,"nova.osapi_compute.wsgi.server [req-8d6c4fd5-5df1-4eb8-b38b-9dd170a7e4a7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2576051",HTTP Status,185
2025-09-30 03:25:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-8913af36-e6b2-4bb8-8efc-38328f8df4f2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2723920",HTTP Status,154
2025-05-18 06:00:00,ModernCRM,"nova.metadata.wsgi.server [req-9cf301ad-363b-4559-82af-0c80f0e615bb - - - - -] 10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Status code -  200 len: 124 time: 0.2337520",HTTP Status,122
2025-12-16 13:46:00,AnalyticsEngine,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] vcpu limit not specified, defaulting to unlimited",Resource Usage,16
2025-03-07 03:50:00,ModernHR,System updated to version 3.3.6.,System Notification,203
2025-09-02 06:15:00,ModernCRM,Service issue caused by email delivery error,Critical Error,275
2025-05-02 06:39:00,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" RCODE  200 len: 967 time: 0.0007999",HTTP Status,292
2025-12-13 01:51:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-7f1448b8-38fe-4dc3-b1d7-ca0058b598bd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2568409",HTTP Status,203
2025-10-12 18:01:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d68496f5-904c-4250-841e-b6efeba3bad2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.4324191",HTTP Status,18
2025-07-03 20:34:00,AnalyticsEngine,Failed login try on account Account2024 occurred,Security Alert,172
2025-03-18 20:11:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-7909bf67-0040-4290-a996-c16ad91da03b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2673891",HTTP Status,250
2025-08-22 16:48:00,ModernHR,"nova.metadata.wsgi.server [req-02daae83-21bb-40d2-a6da-3cb3fdd661d0 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2429230",HTTP Status,299
2025-01-31 18:35:00,ModernHR,"nova.osapi_compute.wsgi.server [req-2aa79807-3ca7-40ed-92cf-b00558282857 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2837162",HTTP Status,173
2025-09-03 16:40:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,66
2025-06-09 16:44:00,BillingSystem,Multiple failures in disk array detected in RAID,Critical Error,111
2025-11-07 01:56:00,ModernHR,"nova.osapi_compute.wsgi.server [req-80d1efbd-1f02-4091-9827-adafc6003e3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2598870",HTTP Status,97
2025-09-01 22:57:00,ModernCRM,File data_3277.csv uploaded successfully by user User893.,System Notification,182
2025-11-07 21:23:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5053148",HTTP Status,130
2025-04-25 22:43:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5341210",HTTP Status,249
2025-10-19 03:28:00,ThirdPartyAPI,"nova.metadata.wsgi.server [req-875ce34e-697a-49a6-83d1-d50427627932 - - - - -] 10.11.21.131,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" RCODE  200 len: 264 time: 0.2973430",HTTP Status,159
2025-03-30 21:34:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ec9d2f4e-9c80-4752-bd12-de53bdea6321 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.3798852",HTTP Status,201
2025-08-09 02:52:00,ModernHR,User 2104 made multiple failed login attempts,Security Alert,133
2025-01-08 12:22:00,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.0008931",HTTP Status,295
2025-08-25 01:53:00,AnalyticsEngine,"nova.metadata.wsgi.server [req-816e73b8-912b-4ce2-802f-2ac72c996398 - - - - -] 10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" HTTP status code -  200 len: 157 time: 0.2231328",HTTP Status,19
2025-11-02 11:31:00,AnalyticsEngine,Account with ID 2970 created by User461.,User Action,25
2025-06-07 12:28:00,ModernHR,Service health check failed to complete due to SSL certificate validation issues.,Error,67
2025-05-18 23:27:00,ModernHR,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage,230
2025-05-11 06:39:00,ModernCRM,Unsuccessful login try on locked account Account2258,Security Alert,209
2025-06-11 10:54:00,ModernHR,Kernel panic terminated system boot sequence,Critical Error,29
2025-03-08 07:51:00,BillingSystem,User 5555 account experienced multiple login failures,Security Alert,241
2025-06-25 10:34:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-97a94302-7980-4793-9333-2254342e1d40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2462721",HTTP Status,92
2025-08-28 08:27:00,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" Return code: 200 len: 123 time: 0.0008359",HTTP Status,161
2025-09-03 08:25:00,BillingSystem,"nova.compute.claims [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Total disk: 15 GB, used: 0.00 GB",Resource Usage,193
2025-04-30 03:38:00,ModernHR,"nova.osapi_compute.wsgi.server [req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/fecdd5a9-3ca0-4c82-9336-63b7774f738e HTTP/1.1"" status: 204 len: 203 time: 0.2630820",HTTP Status,298
2025-02-10 12:06:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-ae7c1466-8f74-4112-bb31-d2e2652275de 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1"" Status code -  204 len: 203 time: 0.2855930",HTTP Status,204
2025-08-07 06:59:00,ModernHR,"nova.osapi_compute.wsgi.server [req-a72df015-19d7-49db-bbde-5b4163055d4f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2596569",HTTP Status,157
2025-10-13 17:00:00,ModernHR,"nova.compute.claims [req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d96a117b-0193-4549-bdcc-63b917273d1d] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,178
2025-04-19 05:11:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-e3697d4c-fc1d-4871-a2ca-bf214a413669 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2555609",HTTP Status,149
2025-05-22 15:02:00,ThirdPartyAPI,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 0",Resource Usage,46
2025-08-27 23:44:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-4633379f-e44c-47c6-a6d0-2aa71067f9db 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 211 time: 0.0956130",HTTP Status,81
2025-09-04 08:41:00,ModernHR,Input to module X was not in the expected format,Error,64
2025-12-27 04:35:00,AnalyticsEngine,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] disk limit not specified, defaulting to unlimited",Resource Usage,17
2025-12-15 05:15:00,ModernHR,"nova.osapi_compute.wsgi.server [req-2fbc1e4d-d334-43bb-adb6-1b3a32c127a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2634561",HTTP Status,58
2025-07-21 02:54:00,AnalyticsEngine,"nova.compute.claims [req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Total disk: 15 GB, used: 0.00 GB",Resource Usage,230
2025-04-24 01:18:00,ModernHR,"nova.osapi_compute.wsgi.server [req-945804d9-c273-4d68-b179-ddda131082d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2642100",HTTP Status,269
2025-07-25 20:53:00,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" Status code -  200 len: 119 time: 0.0029080",HTTP Status,147
2025-08-10 16:57:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/be793e89-2cc3-4f99-9884-9c6a624a84bc HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2519062",HTTP Status,93
2025-11-24 15:12:00,AnalyticsEngine,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage,110
2025-03-24 15:59:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-0faa8465-ec0e-43b5-8b0e-ff014563ba05 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2582810",HTTP Status,15
2025-06-09 11:32:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-ad038d3b-0d3c-4abc-971c-b2bd82f6405c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2512250",HTTP Status,288
2025-12-23 15:01:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-ca1fce2f-adef-45b3-89b2-c03051136e9f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2597768",HTTP Status,125
2025-07-29 16:19:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-31826992-8435-4e03-bc09-ba9cca2d8ef9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2661140",HTTP Status,89
2025-05-19 09:32:00,ModernHR,"nova.metadata.wsgi.server [req-3d4a0060-5493-49ef-bcfe-3661c420a8dc - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" Return code: 200 len: 264 time: 0.2294021",HTTP Status,91
2025-10-30 12:32:00,ModernCRM,"nova.compute.claims [req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d96a117b-0193-4549-bdcc-63b917273d1d] disk limit not specified, defaulting to unlimited",Resource Usage,205
2025-10-31 12:24:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-79805ef8-d822-4dd2-badb-4a56c8687410 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2645309",HTTP Status,288
2025-12-17 22:00:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-1dd5c6bd-1bda-4e6d-b896-80dc15ab8c56 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1874 time: 0.2161739",HTTP Status,190
2025-04-10 06:17:00,ThirdPartyAPI,Secured account Account3367 had unsuccessful login attempt,Security Alert,28
2025-06-12 00:20:00,ModernCRM,User User844 logged out.,User Action,80
2025-01-06 18:17:00,ThirdPartyAPI,Unexpected termination of server 42 occurred during data update,Error,159
2025-04-29 00:50:00,BillingSystem,"nova.compute.claims [req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,118
2025-10-16 17:02:00,ModernCRM,"nova.metadata.wsgi.server [req-f642cadd-7508-4db5-a059-07998751face - - - - -] 10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2418430",HTTP Status,270
2025-02-13 01:35:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-08190bc9-9cd6-4d14-a825-06421a17de6c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2684422",HTTP Status,176
2025-07-11 14:33:00,ModernHR,Server 39 was restarted unexpectedly while data was being transferred,Error,158
2025-09-08 17:23:00,ModernCRM,Backup ended at 2025-10-17 19:00:39.,System Notification,115
2025-09-06 00:26:00,ModernHR,System updated to version 1.9.6.,System Notification,26
2025-04-11 16:51:00,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0009091",HTTP Status,117
2025-09-21 09:16:00,ModernHR,"nova.compute.claims [req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d96a117b-0193-4549-bdcc-63b917273d1d] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,181
2025-06-01 08:31:00,ModernHR,"nova.compute.claims [req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: b562ef10-ba2d-48ae-bf4a-18666cba4a51] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,286
2025-03-08 09:38:00,ModernCRM,Account with ID 2072 created by User135.,User Action,64
2025-05-03 18:52:00,ModernHR,Server 1 had an unexpected interruption during data synchronization,Error,272
2025-11-02 08:55:00,ModernHR,System updated to version 1.4.4.,System Notification,242
2025-10-24 06:38:00,ModernHR,"nova.osapi_compute.wsgi.server [req-edcdf7cd-ba7f-4d48-bac6-d382209d037e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2706959",HTTP Status,17
2025-07-10 10:39:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-03cc7683-8508-42ad-b3bc-f1a9d0a3519d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2540560",HTTP Status,45
2025-09-17 04:01:00,ModernCRM,"nova.metadata.wsgi.server [req-5fc6b2b8-6fb2-4c4d-8b8a-310372462c25 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.2241619",HTTP Status,77
2025-06-22 03:40:00,ModernHR,"nova.osapi_compute.wsgi.server [req-7e26e9a0-f683-46fb-a738-a31eb8cb0765 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2576380",HTTP Status,263
2025-11-10 10:40:00,ModernCRM,Detection of potential admin privilege abuse by user 8560,Security Alert,30
2025-10-06 07:03:00,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.0009689",HTTP Status,58
2025-09-11 03:25:00,ModernCRM,The service health check did not pass due to SSL certificate problems.,Error,183
2025-07-29 11:32:00,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Status code -  200 len: 124 time: 0.0007501",HTTP Status,245
2025-06-06 02:11:00,AnalyticsEngine,Backup ended at 2025-08-26 12:46:21.,System Notification,95
2025-04-10 11:25:00,ModernCRM,"nova.osapi_compute.wsgi.server [req-c77665c9-8474-4c2c-94e9-da8b5eccc4a4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1848371",HTTP Status,227
2025-11-02 11:10:00,ModernHR,User 3424 experienced multiple login rejections,Security Alert,147
2025-12-02 03:21:00,ModernHR,Module X failed to validate input data format,Error,139
2025-06-03 20:17:00,ModernHR,"nova.osapi_compute.wsgi.server [req-38101a0b-2096-447d-96ea-a692162415ae 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2477829",HTTP Status,83
2025-10-08 06:18:00,ThirdPartyAPI,System reboot initiated by user User758.,System Notification,108
2025-09-30 09:24:00,ModernHR,"nova.osapi_compute.wsgi.server [req-94248553-16cd-4c90-944b-22c39d61951c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661738",HTTP Status,251
2025-08-02 09:07:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1451b9ac-5cf6-4d69-a2e1-52175b593775 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2634912",HTTP Status,248
2025-07-30 20:01:00,AnalyticsEngine,"nova.compute.claims [req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,221
2025-12-01 09:17:00,ModernHR,"nova.osapi_compute.wsgi.server [req-fbfbe68a-3fb6-4132-b139-e707f5534120 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1882150",HTTP Status,246
