timestamp,source,log_message,target_label,complexity,session_length,referrer_url,browser_fingerprint,utm_source,test_column
05-11-2025 06:07,BillingSystem,"nova.osapi_compute.wsgi.server [req-5825bf9a-4201-4b20-a68a-f3a7e1addf40 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0999198",HTTP Status,bert,221,https://twitter.com,oIYhFBhCmEvVnEQe,referral,junk_data
19-01-2025 16:57,BillingSystem,"nova.compute.claims [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,bert,118,https://facebook.com,TZwY3QGTZznnaJMl,newsletter,junk_data
1/25/2025 13:55,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,regex,157,https://google.com,HKGYNstcpL3hry9Z,social,junk_data
4/17/2025 2:50,AnalyticsEngine,File data_5038.csv uploaded successfully by user User567.,System Notification,regex,40,https://example.com,dESTuH4B0ITM4F6b,adwords,junk_data
12/18/2025 11:47,AnalyticsEngine,File data_2271.csv uploaded successfully by user User727.,System Notification,regex,227,,DFhWplCsMST8GBJu,newsletter,junk_data
6/24/2025 11:44,BillingSystem,Unauthorized admin privilege escalation by user 3332,Security Alert,bert,264,https://linkedin.com,NiI7ZHFyEA1Ce8LA,referral,junk_data
05-01-2025 21:46,BillingSystem,"nova.osapi_compute.wsgi.server [req-70697504-27f7-40b2-a95b-ef2e60a299b0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3723969",HTTP Status,bert,155,https://facebook.com,tJZsY4lGa45ae2HQ,adwords,junk_data
28-06-2025 17:17,BillingSystem,"nova.osapi_compute.wsgi.server [req-47b64d2e-e73c-4948-a1f9-17c873456407 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1934071",HTTP Status,bert,222,https://example.com,ykZQnG3PP3L6QHAQ,referral,junk_data
18-02-2025 00:21,ModernCRM,"nova.osapi_compute.wsgi.server [req-4f3253c1-cda0-44a7-b910-a1e816a985fe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2570450",HTTP Status,bert,267,https://facebook.com,xpgk5ZyxijJoe7oL,adwords,junk_data
8/15/2025 6:22,ModernHR,System updated to version 5.9.3.,System Notification,regex,93,https://twitter.com,K3SYJV3K3WliC7oa,social,junk_data
04-09-2025 14:51,ModernCRM,"Server 26 shows signs of unauthorized access, security risk present",Security Alert,bert,140,,bIcNWVmPEYGezTGB,adwords,junk_data
12-08-2025 10:48,BillingSystem,Backup ended at 2025-07-31 09:29:01.,System Notification,regex,71,https://twitter.com,blbPujnVGHFDHH4E,newsletter,junk_data
07-01-2025 02:34,BillingSystem,"nova.compute.claims [req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: bf8c824d-f099-4433-a41e-e3da7578262e] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert,40,https://google.com,mxUfnuG6fIKaTlRw,adwords,junk_data
18-06-2025 17:13,ModernHR,"nova.osapi_compute.wsgi.server [req-7a0b0b1d-c0a6-4b5e-b136-946e4779c49e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1759 time: 0.3730500",HTTP Status,bert,80,https://twitter.com,ouawPvmQ0VoGhflG,newsletter,junk_data
09-02-2025 15:23,AnalyticsEngine,Disk cleanup completed successfully.,System Notification,regex,266,https://google.com,MJ8ZcRrE7p1gnhtj,organic,junk_data
15-10-2025 17:38,ModernCRM,"nova.osapi_compute.wsgi.server [req-5af8f9a2-fcb3-47b3-b34e-5286b95b0b8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2692139",HTTP Status,bert,30,https://google.com,1ZoX3F4SWWyqxaj7,referral,junk_data
01-01-2025 06:50,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-f486a199-9e29-45b5-91c5-42e148ce5712 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2863400",HTTP Status,bert,107,https://google.com,yqBdhkfnax8CS1sX,referral,junk_data
5/26/2025 0:34,AnalyticsEngine,Backup started at 2025-05-05 02:06:03.,System Notification,regex,208,,b9C27055a1ynreh2,social,junk_data
12/28/2025 13:32,ModernHR,System reboot initiated by user User246.,System Notification,regex,257,https://twitter.com,DhPZCleZWVI8mDg6,referral,junk_data
07-05-2025 23:51,ThirdPartyAPI,Potential security risk from 192.168.60.100 identified,Security Alert,bert,104,https://example.com,0nuYyo3l9qkUoF08,referral,junk_data
06-05-2025 23:22,BillingSystem,User User585 logged in.,User Action,regex,124,,cnEAAsM4RdM5D91l,referral,junk_data
9/18/2025 21:20,ModernHR,User 7937 had multiple login attempts rejected,Security Alert,bert,187,https://google.com,8MJxqsQr88xTHhsE,organic,junk_data
06-01-2025 15:58,BillingSystem,Invalid input format caused module X to fail,Error,bert,251,https://example.com,goSwmze3cWRIgsSF,newsletter,junk_data
21-10-2025 10:59,BillingSystem,"nova.osapi_compute.wsgi.server [req-cb466503-b438-4e85-b0aa-c543398c97d2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2626660",HTTP Status,bert,223,https://google.com,iYQGM4sINR67h7a7,newsletter,junk_data
12-09-2025 00:53,ThirdPartyAPI,Backup completed successfully.,System Notification,regex,107,https://example.com,nxHj4VakIUasBsVk,newsletter,junk_data
05-07-2025 10:50,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-c0a17f48-be13-4aef-becf-c37a92070a7d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/be793e89-2cc3-4f99-9884-9c6a624a84bc HTTP/1.1"" Return code: 200 len: 1708 time: 0.1866481",HTTP Status,bert,36,https://twitter.com,wwus3rtD4F83ODIH,adwords,junk_data
05-12-2025 05:23,BillingSystem,Detected a data transfer attempt with insufficient credentials,Security Alert,bert,124,,1CbTTDXTJ932UUy1,newsletter,junk_data
12/25/2025 20:15,BillingSystem,User User387 logged in.,User Action,regex,153,https://linkedin.com,SAtqGZ15cLVuFMK5,newsletter,junk_data
17-07-2025 01:38,BillingSystem,"nova.osapi_compute.wsgi.server [req-aed90710-a0a8-43a6-bd76-ae5572354e8d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2693179",HTTP Status,bert,180,,QKnMTMg9FgoEEfbx,adwords,junk_data
22-06-2025 06:13,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-f3305c24-054a-4bd7-b2cb-959552349f8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2426131",HTTP Status,bert,27,https://twitter.com,QJ2vjjObT62JSY7I,adwords,junk_data
05-02-2025 04:55,BillingSystem,"nova.osapi_compute.wsgi.server [req-bc51e9df-dfc1-4406-8bbb-6d4b4d6e0e20 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2498078",HTTP Status,bert,70,https://facebook.com,8FHmiONBER1arrVj,adwords,junk_data
4/18/2025 19:46,ModernHR,System boot was halted by kernel issue,Critical Error,bert,231,https://google.com,ZBnhKn2WOM4DDey9,social,junk_data
2/14/2025 2:43,BillingSystem,File data_1483.csv uploaded successfully by user User776.,System Notification,regex,97,https://twitter.com,ZRREui5u0PZbkPGD,newsletter,junk_data
10-09-2025 20:33,AnalyticsEngine,System updated to version 3.0.7.,System Notification,regex,99,,mFQVEx1l7Ay3l8Kg,social,junk_data
12-01-2025 09:28,BillingSystem,"nova.osapi_compute.wsgi.server [req-76572632-711f-443c-97fd-3910faa34e1f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2556660",HTTP Status,bert,228,https://google.com,f99V3tWmh09Bdj2N,referral,junk_data
27-06-2025 23:54,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" RCODE  200 len: 157 time: 0.0006402",HTTP Status,bert,86,https://example.com,cOSDgvPPKuZn9uHw,organic,junk_data
8/21/2025 12:31,AnalyticsEngine,User 3080 did not have permission to access API,Security Alert,bert,209,https://example.com,CezReV6t3v16Ff6z,referral,junk_data
3/18/2025 9:23,ModernHR,Multiple disk crashes identified in RAID array,Critical Error,bert,13,https://linkedin.com,rnCVDodMqKwKhT4K,referral,junk_data
25-05-2025 21:22,ModernCRM,"nova.osapi_compute.wsgi.server [req-bb86cdcb-2b6e-410f-b422-7209c14f060d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1575 time: 0.1929309",HTTP Status,bert,107,,a5kWpeQDig3VsUxR,referral,junk_data
08-11-2025 03:09,BillingSystem,System updated to version 4.0.3.,System Notification,regex,44,https://linkedin.com,w3sVGRQSBrdF7Cba,social,junk_data
05-10-2025 05:12,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5068a20e-3eff-480e-aa0f-11d004908fe4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2559950",HTTP Status,bert,252,https://linkedin.com,GApii7DZp3e0c6nH,referral,junk_data
05-09-2025 00:10,ModernHR,IP 192.168.144.128 identified as potential attack source,Security Alert,bert,186,https://twitter.com,HQlRv85FpmX7kbmU,newsletter,junk_data
03-09-2025 03:02,ThirdPartyAPI,"nova.compute.claims [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] disk limit not specified, defaulting to unlimited",Resource Usage,bert,200,https://twitter.com,D7TWGBN0WO3rDCRk,social,junk_data
07-01-2025 19:49,ModernHR,"nova.osapi_compute.wsgi.server [req-bc4a646e-41af-4ec9-b74c-341d98b4912e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2636530",HTTP Status,bert,93,https://google.com,TCawZkStXSC4klML,adwords,junk_data
4/14/2025 9:07,AnalyticsEngine,Several login attempts by user 8161 were unsuccessful,Security Alert,bert,138,https://linkedin.com,peOa0O8r9ct3MD3B,adwords,junk_data
30-10-2025 14:17,BillingSystem,"nova.osapi_compute.wsgi.server [req-ffb8f145-8d6f-4f36-a8ff-c93c67f00c73 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0967801",HTTP Status,bert,176,https://example.com,5YHorpJHl6dgfixs,social,junk_data
1/19/2025 9:13,ThirdPartyAPI,Backup ended at 2025-01-29 23:05:36.,System Notification,regex,82,https://twitter.com,NCrTBS8dqGcl5BbQ,newsletter,junk_data
5/21/2025 14:46,AnalyticsEngine,Account with ID 4022 created by User163.,User Action,regex,13,https://twitter.com,GYPl5I5ZivlimYdq,newsletter,junk_data
10/23/2025 12:48,ModernCRM,Admin privilege misuse detected for user 8854,Security Alert,bert,29,https://facebook.com,ugGNhPAWq71NDYL1,referral,junk_data
07-08-2025 13:20,BillingSystem,User 2957 account had multiple failed login tries,Security Alert,bert,192,https://linkedin.com,M2HEkbiv51inQMGQ,newsletter,junk_data
14-08-2025 18:00,ThirdPartyAPI,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert,111,https://facebook.com,UuDBnNkbcDIYPcrR,adwords,junk_data
10-12-2025 02:58,ModernCRM,"nova.osapi_compute.wsgi.server [req-9ae643e5-6c72-44f6-a04f-db3339d55f20 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2647748",HTTP Status,bert,241,https://facebook.com,fd8EXNqNV50kS0sz,referral,junk_data
28-03-2025 10:42,ModernCRM,"nova.osapi_compute.wsgi.server [req-1480c231-74f8-46d8-9467-9bc9f1645c87 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1916 time: 0.2783649",HTTP Status,bert,44,https://twitter.com,x2BvnYvnQIBgRG9W,organic,junk_data
10/22/2025 4:55,BillingSystem,User User455 logged out.,User Action,regex,26,https://twitter.com,FHYVeouKFuu3hDHN,referral,junk_data
12/14/2025 1:11,BillingSystem,Critical system module error: module ID Component29,Critical Error,bert,279,https://twitter.com,djDWjge8NtrdbqDg,newsletter,junk_data
12-07-2025 19:33,ModernCRM,"nova.osapi_compute.wsgi.server [req-77753070-ea2f-46c8-8fa6-2a21b015c00f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2621701",HTTP Status,bert,109,https://linkedin.com,FYpXGQn92XSv0Aq5,social,junk_data
5/27/2025 21:25,AnalyticsEngine,User 3080 has been granted elevated admin privileges,Security Alert,bert,80,https://example.com,914wzLLUpCDo1ej7,referral,junk_data
18-05-2025 09:36,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-83ffe6d1-b745-4902-832b-44a5e5b480d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2706349",HTTP Status,bert,21,https://linkedin.com,Ut08iYa5RbyQRdVD,adwords,junk_data
25-10-2025 13:41,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1d1c4773-caa1-4408-8cc7-8475d9bb358e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.3579462",HTTP Status,bert,271,https://google.com,Z5jqrrX8pwsx4FJS,newsletter,junk_data
23-03-2025 06:55,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1375293f-4b18-49f6-a38e-2bad37034b98 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2700448",HTTP Status,bert,278,https://google.com,ruJhAUtpYQwEF5Rj,adwords,junk_data
8/13/2025 10:57,ThirdPartyAPI,Backup ended at 2025-08-22 12:30:23.,System Notification,regex,221,https://twitter.com,A1G5gJnoIllkVUnR,organic,junk_data
18-12-2025 10:29,ModernCRM,"nova.osapi_compute.wsgi.server [req-323b974a-761f-4406-b306-b93e2bb5e478 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/78dc1847-8848-49cc-933e-9239b12c9dcf HTTP/1.1"" Return code: 200 len: 1708 time: 0.1951439",HTTP Status,bert,84,https://facebook.com,7NlsVTznzDieRyMZ,social,junk_data
04-06-2025 05:11,AnalyticsEngine,"nova.compute.claims [req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 127e769a-4fe6-4548-93b1-513ac51e0452] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,bert,270,https://linkedin.com,96jSDvetE7IbPEBb,social,junk_data
6/17/2025 15:13,ThirdPartyAPI,Mail service was unable to send emails,Error,bert,27,https://twitter.com,APpMLlrEY9VBUB0M,referral,junk_data
1/18/2025 8:22,ModernCRM,Unexpected server 29 downtime occurred during data validation,Error,bert,280,,h3ktm3MXcQHy2vld,referral,junk_data
28-06-2025 18:43,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-efbd124c-7597-41ac-8a22-78c44eb4fcbb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2458200",HTTP Status,bert,131,https://example.com,nBYArOMRBMOL1Pfm,social,junk_data
14-05-2025 17:33,ModernHR,"nova.osapi_compute.wsgi.server [req-5bb78d63-0f3e-4f7e-b545-272cd7cbe517 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3940661",HTTP Status,bert,209,,lEUHqMKouwiP1QH4,referral,junk_data
04-12-2025 23:34,ModernHR,"nova.compute.claims [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 95960536-049b-41f6-9049-05fc479b6a7c] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert,14,https://twitter.com,dNj3Zg59Ps2ly2Fd,social,junk_data
3/31/2025 18:35,BillingSystem,API intrusion detection system flagged user 2874,Security Alert,bert,112,https://twitter.com,f8uZnUqiEu7beZKH,adwords,junk_data
01-03-2025 11:16,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-a70bb1f3-4825-4f34-a58f-d94ba87be696 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2621419",HTTP Status,bert,169,,z44cJn3EAdZeH2fE,referral,junk_data
2/27/2025 21:10,ThirdPartyAPI,User User246 logged out.,User Action,regex,144,https://google.com,KfpQzegWdFF47iRT,social,junk_data
08-05-2025 06:52,BillingSystem,System reboot initiated by user User329.,System Notification,regex,33,https://twitter.com,MV4Isbex8bjjU3to,newsletter,junk_data
12/17/2025 16:57,AnalyticsEngine,File data_2614.csv uploaded successfully by user User268.,System Notification,regex,48,,TI5MFTZKRmtOrfxm,social,junk_data
8/25/2025 19:33,ModernHR,Shard 12 data replication task was terminated,Error,bert,16,https://facebook.com,gRzaHSedcgZin4EC,adwords,junk_data
07-08-2025 01:44,ThirdPartyAPI,"nova.metadata.wsgi.server [req-a1ef568c-59da-48e0-ad9c-64a66da68a4c - - - - -] 10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2141590",HTTP Status,bert,175,,ua8HH2pggML6q21U,organic,junk_data
3/17/2025 9:12,ModernCRM,Mail server faced a transmission problem,Error,bert,193,https://linkedin.com,vKBkfLet88HfNlkb,newsletter,junk_data
7/17/2025 10:59,ModernCRM,Replication error occurred for shard 14,Error,bert,201,https://linkedin.com,bcypmcBWZxNjtVWG,organic,junk_data
09-11-2025 13:11,ThirdPartyAPI,Failure occurred in critical system component: component ID Component47,Critical Error,bert,209,https://example.com,woCzjHkH3vtgb1Hp,organic,junk_data
12-03-2025 04:56,ModernCRM,User 6734 has gained unauthorized admin access,Security Alert,bert,101,https://linkedin.com,068CDecrnL3zFTNz,referral,junk_data
12/21/2025 3:38,ModernHR,Backup ended at 2025-08-20 00:24:58.,System Notification,regex,270,https://google.com,s7gCe9sYB6B2CHid,organic,junk_data
04-06-2025 09:59,BillingSystem,Backup completed successfully.,System Notification,regex,133,https://twitter.com,aXosS8bG6HnLWhCA,social,junk_data
10-04-2025 06:35,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-47727d10-5693-482b-8a10-ae94798bfa8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2909820",HTTP Status,bert,13,,Ys8T5S7cNGyf98FJ,social,junk_data
27-09-2025 03:49,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" RCODE  200 len: 119 time: 0.0008659",HTTP Status,bert,101,https://facebook.com,WNDkCvetxfHs56d1,organic,junk_data
02-01-2025 21:33,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-2a800172-ad24-4031-9a51-d3495146717f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5 HTTP/1.1"" status: 200 len: 1572 time: 0.1838732",HTTP Status,bert,294,https://linkedin.com,oIHZrmdpdbEPzXay,social,junk_data
12/15/2025 20:59,ModernHR,File data_2843.csv uploaded successfully by user User308.,System Notification,regex,254,https://google.com,Z64QnrmdMplyMUVu,adwords,junk_data
1/28/2025 1:36,ThirdPartyAPI,Kernel issue prevented system from booting correctly,Critical Error,bert,214,,1aUikNEK22jKLMUi,social,junk_data
11/14/2025 10:57,ModernCRM,User User640 logged out.,User Action,regex,134,https://linkedin.com,bDRwJoSzFzhDwbBg,organic,junk_data
4/21/2025 2:17,AnalyticsEngine,Unapproved data transfer attempt was detected,Security Alert,bert,211,https://twitter.com,c1IEDhrIreIFMcB2,social,junk_data
10-01-2025 12:27,AnalyticsEngine,Email provider faced a delivery challenge,Error,bert,246,https://twitter.com,lV1LkJaEXV2mxsGc,adwords,junk_data
06-09-2025 12:18,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" HTTP status code -  202 len: 733 time: 0.6686139",HTTP Status,bert,122,https://google.com,ICGi5UgL5Sdv5MpY,referral,junk_data
